,category,strain,url
13545,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_0db4.jpg
13546,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_4578.jpg
13547,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_5ea5.jpg
13548,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_2bed.jpg
13549,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_994b.jpg
13550,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_9e21.jpg
13551,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_c30a.jpg
13552,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_4338.jpg
13553,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_22e7.jpg
13554,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_b433.jpg
13555,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_4d3b.jpg
13556,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_6f78.jpg
13557,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_ee50.jpg
13558,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_a65d.jpg
13559,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_8e89.jpg
13560,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_5b76.jpg
13561,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_85bb.jpg
13562,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_3760.jpg
13563,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_7a87.jpg
13564,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_c0df.jpg
13565,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_3e95.jpg
13566,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_2b87.jpg
13567,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_4b39.jpg
13568,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_1104.jpg
13569,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_2b6d.jpg
13570,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_dd7e.jpg
13571,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_0942.jpg
13572,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_a2cf.jpg
13573,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_1f6d.jpg
13574,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_a956.jpg
13575,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_4e57.jpg
13576,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_108a.jpg
13577,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_578c.jpg
13578,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_86c8.jpg
13579,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_b2bd.jpg
13580,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_33f7.jpg
13581,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_faba.jpg
13582,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_e814.jpg
13583,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_927d.jpg
13584,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_2dd6.jpg
13585,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_dd84.jpg
13586,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_94d9.jpg
13587,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_accf.jpg
13588,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_5618.jpg
13589,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_de07.jpg
13590,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_65a5.jpg
13591,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_768e.jpg
13592,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_0451.jpg
13593,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_eaa2.jpg
13594,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_5396.jpg
13595,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_589b.jpg
13596,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_124d.jpg
13597,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_4a83.jpg
13598,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_8246.jpg
13599,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_2a4a.jpg
13600,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_1444.jpg
13601,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_11a9.jpg
13602,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_f6f6.jpg
13603,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_9baa.jpg
13604,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_19fa.jpg
13605,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_642d.jpg
13606,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_959c.jpg
13607,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_94f4.jpg
13608,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_9aa0.jpg
13609,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_f233.jpg
13610,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_cb79.jpg
13611,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_e27f.jpg
13612,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_19c3.jpg
13613,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_0e03.jpg
13614,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_8aa7.jpg
13615,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_2bc8.jpg
13616,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_d698.jpg
13617,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_e0ee.jpg
13618,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_693c.jpg
13619,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_5a85.jpg
13620,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_dc5f.jpg
13621,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_e355.jpg
13622,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_d926.jpg
13623,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_d0ba.jpg
13624,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_54b2.jpg
13625,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_4854.jpg
13626,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_baa9.jpg
13627,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_3736.jpg
13628,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_8cf6.jpg
13629,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_vb1qb5bt.ulf.jpg
13630,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_bbgzkzuz.htc.jpg
13631,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/berry-white_100x100_qmqc4elv.id5.jpg
13632,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Berry-White_100x100_bdbdlyqf.dav.jpg
13633,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Berry-White_100x100_nmqfxro5.urj.jpg
13634,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Berry-White_100x100_adtgu3pr.sdh.jpg
13635,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_4a67.jpg
13636,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_7075.jpg
13637,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_d9a1.jpg
13638,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_69f4.jpg
13639,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_7082.jpg
13640,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_5b3a.jpg
13641,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_d4d5.jpg
13642,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_80ba.jpg
13643,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_0eaa.jpg
13644,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_00b3.jpg
13645,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_a3ba.jpg
13646,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/mr--nice_100x100_c845.jpg
13647,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_baba.jpg
13648,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_ef34.jpg
13649,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_b87d.jpg
13650,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_0e45.jpg
13651,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/critical-mass_100x100_552d.jpg
13652,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Berry-White_100x100_502vy5mu.prf.jpg
13653,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Berry-White_100x100_gzyjzgty.5i1.jpg
13654,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Berry-White_100x100_xelassyl.2xp.jpg
13655,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Berry-White_100x100_0drtaw1d.a50.jpg
13656,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_d571.jpg
13657,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_f039.jpg
13658,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_895b.jpg
13659,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_4b6e.jpg
13660,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_7e8c.jpg
13661,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_e9ea.jpg
13662,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Berry-White_100x100_bmuty4mq.yiw.jpg
13663,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_5e05.jpg
13664,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Berry-White_100x100_hffjqvko.fb0.jpg
13665,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_b3cf.jpg
13666,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_390d.jpg
13667,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_a616.jpg
13668,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_552c.jpg
13669,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Kosher-Kush_100x100_ee28.jpg
13670,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_bf22.jpg
13671,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_d36c.jpg
13672,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_382f.jpg
13673,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_70af.jpg
13674,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_728c.jpg
13675,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_37c6.jpg
13676,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_892e.jpg
13677,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_19a2.jpg
13678,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_e450.jpg
13679,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_f347.jpg
13680,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_b26f.jpg
13681,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Kosher-Kush_100x100_3254.jpg
13682,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_hkqqgop5.o52.jpg
13683,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/kosher-kush_100x100_pv45uhkd.v5k.jpg
13684,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Kosher-Kush_100x100_h0jamhxr.ezt.jpg
13685,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_61b9.jpg
13686,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_3afb.jpg
13687,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_1ec2.jpg
13688,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_a242.jpg
13689,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_38a3.jpg
13690,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_242f.jpg
13691,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_203d.jpg
13692,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_94de.jpg
13693,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_5606.jpg
13694,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_1062.jpg
13695,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_1409.jpg
13696,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_6876.jpg
13697,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_3bf3.jpg
13698,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_990a.jpg
13699,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_4eb1.jpg
13700,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_9796.jpg
13701,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_cf69.jpg
13702,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_29f9.jpg
13703,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_df43.jpg
13704,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_2f75.jpg
13705,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_82e6.jpg
13706,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_54aa.jpg
13707,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_6a7d.jpg
13708,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/orange-kush_100x100_8d36.jpg
13709,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Mr--Nice_100x100_f5cna21p.xbz.jpg
13710,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Mr--Nice_100x100_5bxlrxr2.1oa.jpg
13711,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Mr--Nice_100x100_bmd00yxa.xqb.jpg
13712,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Mr--Nice_100x100_bwlcz2f5.5cn.jpg
13713,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Mr--Nice_100x100_b3xakqlg.3s3.jpg
13714,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Mr--Nice_100x100_qwsstu0n.cdq.jpg
13715,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_c5fa.jpg
13716,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_859c.jpg
13717,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_df01.jpg
13718,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_6a1b.jpg
13719,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_8a81.jpg
13720,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_4326.jpg
13721,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_618a.jpg
13722,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_94c4.jpg
13723,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_2b67.jpg
13724,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_2d80.jpg
13725,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_9594.jpg
13726,indica,orange-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_454c.jpg
13727,indica,purple-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_18c6.jpg
13728,indica,purple-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_9d7b.jpg
13729,indica,purple-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_0c9a.jpg
13730,indica,purple-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_f91f.jpg
13731,indica,purple-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_25ab.jpg
13732,indica,purple-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_9c1a.jpg
13733,indica,purple-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_5531.jpg
13734,indica,purple-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_0e81.jpg
13735,indica,purple-kush,https://leafly-s3.s3.amazonaws.com/leafly/reviews/granddaddy-purple_100x100_9bd9.jpg
